row,id,prompt,answer,label_json
94,ts8_49,Have you personally had the flu vaccine this year.,No.,"[{'Original_Text': ""No, I haven't."", 'Code': 'No Flu Vaccine', 'Topic': 'Flu Vaccination History', 'Keywords': ['No', 'Flu Vaccine']}]"
81,ts8_36,"Okay. So have you ever talked to your GP, or like any medical professional, maybe it's GP or a nurse or anybody about the flu vaccine in particular?","No. I've had the flu vaccine several times and never queried it. It's just been like, well, this is a vaccine, I'll have it. I don't personally, I've never had an any, but I've had friends who've had negative side effects and reactions against vaccines. I've been very fortunate I haven't had any to anything I've taken or anything I've had vaccine wise, no. So no, I haven't had any conversations with them there.","[{'Original_Text': ""I've had the flu vaccine several times"", 'Code': 'Flu Vaccine Received', 'Topic': 'Prior Experiences of Flu', 'Keywords': ['Vaccine', 'Prior Experience']}, {'Original_Text': 'Never queried it', 'Code': 'Never Questioned', 'Topic': 'Questioning of Flu Vaccine', 'Keywords': ['Questioning', 'Vaccine']}]"
82,ts8_37,"Yeah, sure. Um, so you mentioned that [Child] was not able to have the flu vaccine this year, right?",That's right.,"[{'Original_Text': ""That's right."", 'Code': 'Vaccinated Unvaccinated Child', 'Topic': 'Vaccination Status', 'Keywords': ['Vaccinated', 'Unvaccinated']}]"
89,ts8_44,"So it sounds like that's would be another sort of benefit of vaccination is that, you know, of course, the primary interest is that he's healthy and he's safe but the sort of secondary benefit is as a parent, you don't have to kind of deal with having a sick child in the house for weeks at a time.","Oh yeah. And you don't him to be, you know he doesn't understand. It's awful for them when they're sick and its awful for the parents. Nobody gets any sleep and it's really worrying. So anything you can do to avoid that kind of pain. It's yeah, I think it's a benefit.","[{'Original_Text': ""It's awful for them when they're sick and its awful for the parents."", 'Code': 'Pain and Worried Sick Child', 'Topic': ""Child's Experience"", 'Keywords': ['Sick Child', 'Worried']}, {'Original_Text': 'Anything you can do to avoid that kind of pain. ', 'Code': 'Pain Avoidance', 'Topic': ""Child's Experience"", 'Keywords': ['Pain avoidance']}, {'Original_Text': 'We can’t know enough.', 'Code': 'Cannot Know Enough', 'Topic': 'Knowledge Confidence', 'Keywords': ['Confidence']}]"
90,ts8_45,"Absolutely. Makes sense to me. Um, so I do have just a couple other questions, sort of about vaccine in general and sort of your thoughts around that. So has [Child] had the other sort of routine childhood vaccinations?","Yeah, yeah he's had all of those.","[{'Original_Text': ""He's had all of those."", 'Code': 'All Routine Vaccinations Received', 'Topic': ""Child's Vaccinations"", 'Keywords': [""Child's Vaccinations"", 'Routine']}]"
92,ts8_47,"Yeah sure, I can completely understand that. So it was, I just want to make sure I'm understanding correctly, it was just because, you know, they're available you trust the science and kind of the medical institutions.","Yeah, and I don't see the downside. So even if something is less effective than maybe it's advertised to be, or should be, or if something. I don't know, if the evidence, if it's seen as an unnecessary actually if you look into it and you realize that young children aren't at that much risk from certain diseases and it's sort of an  enormous and unnecessary injection that's for other people to decide for me. There's no downside of having it. So that's, yeah. I guess that's how I feel.","[{'Original_Text': ""Yeah, and I don't see the downside. So even if something is less effective than maybe it's advertised to be, or should be, or if something."", 'Code': 'Not worried about Ineffectiveness', 'Topic': 'Trust', 'Keywords': ['Effective', 'Injections']}]"
80,ts8_35,"Yeah, so it's, it sounds like what you're saying is it's less about a fear of inaccurate information and more just, you don't, it's not relevant. Information coming out of other countries just aren't relevant to you.","Yeah, yeah.","[{'Original_Text': 'Yeah, yeah.', 'Code': 'Yes', 'Topic': 'Agreement', 'Keywords': ['Yes']}]"
81,ts8_36,"Okay. So have you ever talked to your GP, or like any medical professional, maybe it's GP or a nurse or anybody about the flu vaccine in particular?","No. I've had the flu vaccine several times and never queried it. It's just been like, well, this is a vaccine, I'll have it. I don't personally, I've never had an any, but I've had friends who've had negative side effects and reactions against vaccines. I've been very fortunate I haven't had any to anything I've taken or anything I've had vaccine wise, no. So no, I haven't had any conversations with them there.","[{'Original_Text': ""No. I've had the flu vaccine several times"", 'Code': 'Has Received Flu Vaccine', 'Topic': 'Vaccination History', 'Keywords': ['']}]"
85,ts8_40,"Yeah. Was that someone, can you remember, is that someone whose child was below the eligibility age?","Yeah, they're all the same age. They're all born around January 2018.","[{'Original_Text': ""Yeah, they're all the same age."", 'Code': 'Same Age', 'Topic': 'Demographics', 'Keywords': ['Same Age', 'Age']}, {'Original_Text': ""Yeah, they're all born around January 2018."", 'Code': 'Same Age Born', 'Topic': 'Demographics', 'Keywords': ['Same Age', 'Born', 'Age']}]"
89,ts8_44,"So it sounds like that's would be another sort of benefit of vaccination is that, you know, of course, the primary interest is that he's healthy and he's safe but the sort of secondary benefit is as a parent, you don't have to kind of deal with having a sick child in the house for weeks at a time.","Oh yeah. And you don't him to be, you know he doesn't understand. It's awful for them when they're sick and its awful for the parents. Nobody gets any sleep and it's really worrying. So anything you can do to avoid that kind of pain. It's yeah, I think it's a benefit.","[{'Original_Text': 'Oh Yeah.', 'Code': 'Yes', 'Topic': 'Topic', 'Keywords': ['Confirmation']}, {'Original_Text': ""And you don't him to be"", 'Code': 'Code 2', 'Topic': 'Topic', 'Keywords': ['Word 1', 'Word 2']}, {'Original_Text': 'So anything you can do to avoid that kind of pain', 'Code': 'Code 3', 'Topic': 'Topic', 'Keywords': ['Word 1', 'Word 2']}, {'Original_Text': ""I think it's a benefit"", 'Code': 'Code 4', 'Topic': 'Topic', 'Keywords': ['Word 1', 'Word 2']}]"
93,ts8_48,"Yeah. And you mentioned earlier to that your thinking was, like, even if it's an unnecessary injection. It's such a quick, you know, thing, and he's not going to remember it anyway.","Exactly, yeah.","[{'Original_Text': ""Even if it's an unnecessary injection...He's not going to remember it anyway."", 'Code': 'Quick Easy Process', 'Topic': 'Convenience', 'Keywords': ['Pain', 'Side Effect']}]"
95,ts8_50,"Is that, do you think that's just because it wasn't available or was that a decision kind of that you made.","I wasn't on the list for this winter so it wasn't, it wasn't a consideration. I don't consider myself to be in a high risk group.","[{'Original_Text': ""wasn't on the list for this winter so it wasn't, it wasn't a consideration."", 'Code': '', 'Topic': '', 'Keywords': []}]"
82,ts8_37,"Yeah, sure. Um, so you mentioned that [Child] was not able to have the flu vaccine this year, right?",That's right.,"[{'Original_Text': 'You mentioned that [Child] was not able to have the flu vaccine this year, right?', 'Code': 'No Vaccine Taken', 'Topic': 'Vaccine', 'Keywords': ['Flu Vaccine', 'Previous Year']}, {'Original_Text': ""That's right."", 'Code': 'Previously No Vaccination Taken', 'Topic': 'Previous Vaccination', 'Keywords': ['Flu', 'Previous Year']}]"
89,ts8_44,"So it sounds like that's would be another sort of benefit of vaccination is that, you know, of course, the primary interest is that he's healthy and he's safe but the sort of secondary benefit is as a parent, you don't have to kind of deal with having a sick child in the house for weeks at a time.","Oh yeah. And you don't him to be, you know he doesn't understand. It's awful for them when they're sick and its awful for the parents. Nobody gets any sleep and it's really worrying. So anything you can do to avoid that kind of pain. It's yeah, I think it's a benefit.","[{'Original_Text': ""So it sounds like that's would be another sort of benefit of vaccination is that, you know, of course, the primary interest is that he's healthy and he's safe"", 'Code': 'Health Focus ', 'Topic': 'Health Benefit', 'Keywords': ['Health', 'Safe']}, {'Original_Text': ""but the sort of secondary benefit is as a parent, you don't have to kind of deal with having a sick child in the house for weeks at a time."", 'Code': 'Parent Health Focus', 'Topic': 'Parent Benefit', 'Keywords': ['Parent', 'House']}]"
90,ts8_45,"Absolutely. Makes sense to me. Um, so I do have just a couple other questions, sort of about vaccine in general and sort of your thoughts around that. So has [Child] had the other sort of routine childhood vaccinations?","Yeah, yeah he's had all of those.","[{'Original_Text': ""Yeah, yeah he's had all of those."", 'Code': 'Had all Vaccines Required', 'Topic': 'Vaccines', 'Keywords': ['Vaccinations', 'Received']}]"
91,ts8_46,"Yeah, and was that something. Can you tell me a little bit about how you decided he should be vaccinated for those or do you feel like it was a decision at all? You know, can you speak to that?","Not a decision. I mean, for us it was just absolute he's having vaccinations. It was never, it was never a conversation. It was never a yes or no, it was just this is his vaccination schedule. My husband's not medically trained, but he's a medicinal chemistry. I'm not a scientist but you know I was vaccinated as a child.I think its one of the great, you know, wonders of the modern world. It would be stupid to turn it down.","[{'Original_Text': ""It was just absolute he's having vaccinations."", 'Code': 'Vaccination Not a Choice', 'Topic': 'Vaccination Decisions', 'Keywords': ['Not A Choice', 'Vaccinations']}, {'Original_Text': 'It would be stupid to turn it down', 'Code': 'Vaccination Good Idea', 'Topic': 'Vaccination Decisions', 'Keywords': ['Vaccination', 'Good Idea']}]"
94,ts8_49,Have you personally had the flu vaccine this year.,No.,"[{'Original_Text': 'No.', 'Code': 'Not Flu Vaccine', 'Topic': 'Flu Vaccine Status', 'Keywords': ['']}]"
95,ts8_50,"Is that, do you think that's just because it wasn't available or was that a decision kind of that you made.","I wasn't on the list for this winter so it wasn't, it wasn't a consideration. I don't consider myself to be in a high risk group.","[{'Original_Text': ""I wasn't on the list for this winter,"", 'Code': 'Not on Flu List', 'Topic': 'Flu History', 'Keywords': ['Flu List', 'List Membership']}, {'Original_Text': ""it wasn't it wasn't a consideration."", 'Code': 'Unconcerned', 'Topic': 'Flu Influence', 'Keywords': ['Flu', 'Influencing Factors']}, {'Original_Text': ""I don't consider myself to be in a high risk group."", 'Code': 'Not Considered High Risk', 'Topic': 'Risk Group', 'Keywords': ['Risk Group', 'High Risk']}]"
80,ts8_35,"Yeah, so it's, it sounds like what you're saying is it's less about a fear of inaccurate information and more just, you don't, it's not relevant. Information coming out of other countries just aren't relevant to you.","Yeah, yeah.","[{'Original_Text': ""Information coming out of other countries just aren't relevant to you."", 'Code': 'Not Relevant Information', 'Topic': 'Relevant Information', 'Keywords': ['Information', 'Relevance']}]"
82,ts8_37,"Yeah, sure. Um, so you mentioned that [Child] was not able to have the flu vaccine this year, right?",That's right.,"[{'Original_Text': 'You mentioned that [Child] was not able to have the flu vaccine this year', 'Code': 'Previous Statement: Not able to have flu vaccine', 'Topic': 'Background', 'Keywords': ['Background', 'Flu Vaccine']}, {'Original_Text': 'Right', 'Code': 'Affirmation', 'Topic': 'Response Confirmation', 'Keywords': ['Affirmation', 'Confirmation']}]"
85,ts8_40,"Yeah. Was that someone, can you remember, is that someone whose child was below the eligibility age?","Yeah, they're all the same age. They're all born around January 2018.","[{'Original_Text': ""Yeah, they're all the same age."", 'Code': 'Same Age', 'Topic': ""Child's Age"", 'Keywords': ['Childage', 'Similarity']}, {'Original_Text': 'all born around January 2018', 'Code': 'January 2018 Birth Month', 'Topic': 'Date of Birth', 'Keywords': ['Date', 'Month', 'Year']}]"
90,ts8_45,"Absolutely. Makes sense to me. Um, so I do have just a couple other questions, sort of about vaccine in general and sort of your thoughts around that. So has [Child] had the other sort of routine childhood vaccinations?","Yeah, yeah he's had all of those.","[{'Original_Text': ""Yeah, yeah he's had all of those."", 'Code': 'Child has had all routine vaccinations', 'Topic': 'Vaccination History', 'Keywords': ['Vaccinations', 'Medical Services']}]"
93,ts8_48,"Yeah. And you mentioned earlier to that your thinking was, like, even if it's an unnecessary injection. It's such a quick, you know, thing, and he's not going to remember it anyway.","Exactly, yeah.","[{'Original_Text': ""Even if it's an unnecessary injection"", 'Code': 'Unnecessary Shots Acceptable', 'Topic': 'Acceptance of Shots', 'Keywords': ['']}, {'Original_Text': 'Its such a quick, you know, thing', 'Code': 'Quick Procedure', 'Topic': 'Acceptance of Procedures', 'Keywords': ['']}, {'Original_Text': ""He's not going to remember it anyway."", 'Code': 'Unmemorable', 'Topic': 'Acceptance of Procedures', 'Keywords': ['']}]"
95,ts8_50,"Is that, do you think that's just because it wasn't available or was that a decision kind of that you made.","I wasn't on the list for this winter so it wasn't, it wasn't a consideration. I don't consider myself to be in a high risk group.","[{'Original_Text': [""I wasn't on the list for this winter so it wasn't, it wasn't a consideration."", ""I don't consider myself to be in a high risk group.""], 'Code': 'Not on List', 'Topic': 'Vaccination', 'Keywords': ['Vaccine List', 'Risk Factors']}]"
80,ts8_35,"Yeah, so it's, it sounds like what you're saying is it's less about a fear of inaccurate information and more just, you don't, it's not relevant. Information coming out of other countries just aren't relevant to you.","Yeah, yeah.","[{'Original_Text': ""Information coming out of other countries just aren't relevant to you."", 'Code': 'Information Not Relevant', 'Topic': 'Information Sources', 'Keywords': ['Other Countries', 'Relevant']}]"
89,ts8_44,"So it sounds like that's would be another sort of benefit of vaccination is that, you know, of course, the primary interest is that he's healthy and he's safe but the sort of secondary benefit is as a parent, you don't have to kind of deal with having a sick child in the house for weeks at a time.","Oh yeah. And you don't him to be, you know he doesn't understand. It's awful for them when they're sick and its awful for the parents. Nobody gets any sleep and it's really worrying. So anything you can do to avoid that kind of pain. It's yeah, I think it's a benefit.","[{'Original_Text': ""Oh yeah. And you don't him to be, you know he doesn't understand.  Its awful for them when they're sick and its awful for the parents"", 'Code': 'Parental Stress about Child Illness', 'Topic': 'Parental Stress', 'Keywords': ['Stress', 'Child Illness']}]"
90,ts8_45,"Absolutely. Makes sense to me. Um, so I do have just a couple other questions, sort of about vaccine in general and sort of your thoughts around that. So has [Child] had the other sort of routine childhood vaccinations?","Yeah, yeah he's had all of those.","[{'Original_Text': ""Yeah, yeah he's had all of those."", 'Code': 'Yes Received Childhood Vaccinations', 'Topic': 'Child Vaccines', 'Keywords': ['Vaccinations', 'Yes']}]"
93,ts8_48,"Yeah. And you mentioned earlier to that your thinking was, like, even if it's an unnecessary injection. It's such a quick, you know, thing, and he's not going to remember it anyway.","Exactly, yeah.","[{'Original_Text': 'Exactly, yeah', 'Code': 'Vaccines are Quick and Not Remembered', 'Topic': 'Child Health', 'Keywords': ['Flu Vaccine', 'Child Vaccine']}]"
94,ts8_49,Have you personally had the flu vaccine this year.,No.,"[{'Original_Text': 'Have you personally had the flu vaccine this year?', 'Code': 'Yes', 'Topic': 'Flu Vaccine', 'Keywords': ['Yes', 'Flu Vaccine']}]"
96,ts8_51,"Sure. Yeah, absolutely.",I had it when I was pregnant with him.,"[{'Original_Text': 'I had it when I was pregnant with him', 'Code': 'Experienced Flu', 'Topic': 'Child Illness History', 'Keywords': ['Flu', 'Illness History', 'Pregnant']}]"
98,ts8_53,"Yeah, you just don't see sort of the the sort of the cost in that situation--","You know I don't even know how much it would cost. Its a funny one because you think well I cared enough to give it a bit done when the nurse came round but it was because it was just there and available and didn't require any administration, didn't require any money. And but then it's, then that thinking about as a next step, I don't consider it a high risk enough illness me at this stage of life that I would, I would feel like I needed to pay for it.","[{'Original_Text': 'Its a funny one because you think well I cared enough to give it a bit done when the nurse came round,', 'Code': 'Illness Assessment', 'Topic': 'Risk Assessment of Illness', 'Keywords': ['Risk', 'Assessment', 'Illnesses']}, {'Original_Text': ""but then it's, then that thinking about as a next step, I don't consider it a high risk enough illness me at this stage of life that I would, I would feel like I needed to pay for it."", 'Code': 'Low Risk Assessment of Illness', 'Topic': 'Risk Assessment of Illness', 'Keywords': ['Risk', 'Assessment', 'Risk Factors']}]"
101,ts8_56,"Yeah, absolutely. The NHS website has some really great resources for parents when I started my dissertation, that's where I did my first research. I went to the NHS website and did some reading all about flu and you know how it affects children and everything. So if you are interested thats definitely the place to start, would be with the NHS website.","Yeah, great.","[{'Original_Text': 'I went to the NHS website and did some reading all about flu and you know how it affects children and everything.', 'Code': 'NHS Website Research', 'Topic': 'NHS Website Use', 'Keywords': ['NHS Website', 'Research']}]"
102,ts6_0,"I understand that my participation is voluntary, and that I am free to withdraw anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.",Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Yes', 'Topic': 'Participation', 'Keywords': ['Yes', 'Participation']}]"
103,ts6_1,"I understand the information collected during my interview, maybe like that by other researchers from Newcastle University who are working on or assisting with the study I give permission for these individuals to have access to this information.",Yes.,"[{'Original_Text': 'Yes', 'Code': 'Permission', 'Topic': 'Project Permissions', 'Keywords': ['Participant', 'Consent']}]"
104,ts6_2,I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes that the data will be thoroughly anonymized first.,Yes,"[{'Original_Text': 'Yes', 'Code': '', 'Topic': '', 'Keywords': ['']}]"
105,ts6_3,I understand that the interview will be audio video recorded typed out and then my identifying personal details will be removed.,Yes.,"[{'Original_Text': 'I understand that the interview will be audio video recorded typed out and then my identifying personal details will be removed.', 'Code': 'Informed Consent (Interview)', 'Topic': 'Informed Consent', 'Keywords': ['Understand', 'Interview', 'Consent']}, {'Original_Text': 'Yes.', 'Code': 'Consent given', 'Topic': 'Informed Consent', 'Keywords': ['Consent']}]"
108,ts6_6,"Excellent. So there are two other things here. If you would like to receive a copy of the research findings. Upon completion of the study, you can tell me or email me after the study is finished.","Yeah, I'd like to have a copy. That's okay.","[{'Original_Text': ""Yeah, I'd like to have a copy."", 'Code': 'Interested in Research Findings', 'Topic': 'Researcher Role', 'Keywords': ['Findings', 'Participation']}, {'Original_Text': ""That's okay."", 'Code': 'Agree to Participate', 'Topic': 'Participation Agreement', 'Keywords': ['Participation']}]"
109,ts6_7,"Yeah, absolutely. So I will finish my study by the end of August, so I'll send you the the findings probably towards the end of August. Thank you. Yeah. And would you like to receive a hard copy of the study documents I would mail those to you.","Ah, whatever is easier.It doesn't have to be a hard copy. If you just email thats fine.","[{'Original_Text': ""It doesn't have to be a hard copy."", 'Code': 'No Preference for Hard Copy', 'Topic': 'Report Formatting', 'Keywords': ['Hard Copy', 'Soft Copy']}]"
110,ts6_8,"Yeah, so I can, I can send you an email.","Yeah, that's fine. Thank you. Yeah","[{'Original_Text': ""Yeah, that's fine."", 'Code': 'Accept Invitation', 'Topic': 'Permission', 'Keywords': ['Invitation', 'Permission']}]"
99,ts8_54,"Yeah, well, there's an I think there's a lot of other costs there to, you know, maybe not monetary costs, but you have to take the time out of your day to figure out where to go. You have to actually go there, you need to kind of go through the whole process and pay the money. So I think it makes sense that if you're not worried about having flu yourself that the costs of that, you know, kind of all the costs would outweigh the benefit that you would get from the vaccine.",Yeah absolutely..,"[{'Original_Text': ""I think that if you're not worried about having flu yourself that the costs of that, you know, kind of all the costs would outweigh the benefit that you would get from the vaccine."", 'Code': 'All Costs Outweigh Benefits', 'Topic': 'Monetary Costs', 'Keywords': ['Monetary', 'Costs', 'Outweigh Benefits']}]"
102,ts6_0,"I understand that my participation is voluntary, and that I am free to withdraw anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.",Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Consent Granted', 'Topic': 'Consent', 'Keywords': ['Consent', 'Granted']}]"
103,ts6_1,"I understand the information collected during my interview, maybe like that by other researchers from Newcastle University who are working on or assisting with the study I give permission for these individuals to have access to this information.",Yes.,"[{'Original_Text': 'Yes', 'Code': 'Agree', 'Topic': 'Permission', 'Keywords': ['Yes']}]"
104,ts6_2,I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes that the data will be thoroughly anonymized first.,Yes,"[{'Original_Text': 'Yes', 'Code': 'Yes', 'Topic': 'Informed Consent', 'Keywords': ['Informed Consent', 'Yes']}]"
105,ts6_3,I understand that the interview will be audio video recorded typed out and then my identifying personal details will be removed.,Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Yes Statement', 'Topic': 'Agreement', 'Keywords': ['Yes', 'Statement']}]"
106,ts6_4,"I understand the direct quotations may be taken from what I say and used in research or publications, but I will not be identifiable from these quotations.",Yes,"[{'Original_Text': 'I understand the direct quotations may be taken from what I say and used in research or publications', 'Code': 'Consent for Research', 'Topic': 'Consent', 'Keywords': ['Quotations', 'Research']}, {'Original_Text': 'And I will not be identifiable from these quotations.', 'Code': 'Non-identifiable Quotations', 'Topic': 'Consent', 'Keywords': ['Identification', 'Quotations']}]"
107,ts6_5,"Right, and I agree to take part in this study,",yes.,"[{'Original_Text': 'Right, and I agree to take part in this study, ', 'Code': 'Volunteer Agreement', 'Topic': 'Interaction Status', 'Keywords': ['Participant', 'Agreement']}, {'Original_Text': 'yes.', 'Code': 'Agree', 'Topic': 'Agreement', 'Keywords': ['YES', 'Yes']}]"
108,ts6_6,"Excellent. So there are two other things here. If you would like to receive a copy of the research findings. Upon completion of the study, you can tell me or email me after the study is finished.","Yeah, I'd like to have a copy. That's okay.","[{'Original_Text': ""I'd like to have a copy."", 'Code': 'Want to receive results copy', 'Topic': 'Communication With Researcher', 'Keywords': ['Results Copy', 'Communication']}]"
110,ts6_8,"Yeah, so I can, I can send you an email.","Yeah, that's fine. Thank you. Yeah","[{'Original_Text': ""Yeah, that's fine."", 'Code': 'No Issues', 'Topic': 'Issues Encountered', 'Keywords': ['No Issues']}]"
97,ts8_52,"Okay, so, yeah. So when you were pregnant with them and you were part of a high risk group. Was that something you got through the GP?","Through the GP yeah. Because it was available. I wouldn't pay. As I said, I used to take advantage of it when my private employer paid for it. But it's not something I would pay for for myself.","[{'Original_Text': 'As I said, I used to take advantage of it when my private employer paid for it.', 'Code': 'Took Advantage of the Flu Shot Through Employer', 'Topic': 'Flu Shot Availability', 'Keywords': ['Employer', 'Flu Shot']}, {'Original_Text': ""But it's not something I would pay for for myself."", 'Code': 'Flu Shot is Not Willing to Pay', 'Topic': 'Flu Shot Willingness', 'Keywords': ['Pay', 'Flu Shot']}]"
103,ts6_1,"I understand the information collected during my interview, maybe like that by other researchers from Newcastle University who are working on or assisting with the study I give permission for these individuals to have access to this information.",Yes.,"[{'Original_Text': 'Yes', 'Code': 'Yes Permission', 'Topic': 'Consent', 'Keywords': ['Permission', 'Consent']}]"
104,ts6_2,I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes that the data will be thoroughly anonymized first.,Yes,"[{'Original_Text': 'Yes', 'Code': 'Yes', 'Topic': 'Informed Consent', 'Keywords': ['Yes', 'Informed Consent']}]"
105,ts6_3,I understand that the interview will be audio video recorded typed out and then my identifying personal details will be removed.,Yes.,"[{'Original_Text': '', 'Code': '', 'Topic': '', 'Keywords': []}]"
106,ts6_4,"I understand the direct quotations may be taken from what I say and used in research or publications, but I will not be identifiable from these quotations.",Yes,"[{'Original_Text': 'I understand the direct quotations may be taken from what I say and used in research or publications, but I will not be identifiable from these quotations.', 'Code': 'Understands Consent Requirements', 'Topic': 'Consent', 'Keywords': ['Direct Quotations', 'Consent', 'Research']}, {'Original_Text': 'Yes', 'Code': 'Understands', 'Topic': 'Consent', 'Keywords': ['Consent', 'Understands']}]"
107,ts6_5,"Right, and I agree to take part in this study,",yes.,"[{'Original_Text': 'right, and I agree to take part in this study,', 'Code': 'Participant Agreed to be Interviewed', 'Topic': 'Participation', 'Keywords': ['Participation', 'Agreed']}, {'Original_Text': 'yes.', 'Code': 'Participant Agreed', 'Topic': 'Participation', 'Keywords': ['Participation', 'Agreed']}]"
108,ts6_6,"Excellent. So there are two other things here. If you would like to receive a copy of the research findings. Upon completion of the study, you can tell me or email me after the study is finished.","Yeah, I'd like to have a copy. That's okay.","[{'Original_Text': ""Yeah, I'd like to have a copy."", 'Code': 'Yes', 'Topic': 'Want a Copy', 'Keywords': []}]"
110,ts6_8,"Yeah, so I can, I can send you an email.","Yeah, that's fine. Thank you. Yeah","[{'Original_Text': ""Yeah, that's fine. Thank you. Yeah"", 'Code': 'Accepted Permission for Followup', 'Topic': 'Access', 'Keywords': ['Permission', 'Follow-Up']}]"
96,ts8_51,"Sure. Yeah, absolutely.",I had it when I was pregnant with him.,"[{'Original_Text': 'I had it when I was pregnant with him.', 'Code': 'Had Flu During Pregnancy', 'Topic': 'Health History', 'Keywords': ['Flu', 'Pregnancy']}]"
98,ts8_53,"Yeah, you just don't see sort of the the sort of the cost in that situation--","You know I don't even know how much it would cost. Its a funny one because you think well I cared enough to give it a bit done when the nurse came round but it was because it was just there and available and didn't require any administration, didn't require any money. And but then it's, then that thinking about as a next step, I don't consider it a high risk enough illness me at this stage of life that I would, I would feel like I needed to pay for it.","[{'Original_Text': ""I don't even know how much it would cost."", 'Code': 'Cost as Unknown', 'Topic': 'Cost', 'Keywords': ['Cost', 'Money']}, {'Original_Text': ""It's, then that thinking about as a next step, I don't consider it a high risk enough illness me at this stage of life that I would, I would feel like I needed to pay for it."", 'Code': 'Flu Risk Perceived as Low', 'Topic': 'Risk Perception', 'Keywords': ['Risk', 'Pay']}]"
100,ts8_55,"Yeah, that makes sense to me. So that is sort of the last of my questions. So what I just like to kind of close on. Is there anything else that you'd like to say about the flu or the flu vaccine or vaccination in general, anything that I didn't ask about that you'd like to speak to?","And no I don't, I don't think so. I think you've made me think I might look at my look it up in a bit more detail. You know, and just and just educate myself a bit more about kind of risk factors for young children. Not only up having the vaccine. Actually, but more about having the flu, because you know that's not something I've necessarily looked into that much. And no, I think that's it. Thank you.","[{'Original_Text': 'You know, and just educate myself a bit more about kind of risk factors for young children.', 'Code': 'Risk Factors', 'Topic': 'Child Health', 'Keywords': ['Risk Factors', 'Child Health']}, {'Original_Text': 'Not only up having the vaccine', 'Code': 'Risk Factors', 'Topic': 'Child Health', 'Keywords': ['Child Health', 'Vaccine']}, {'Original_Text': ""I think that's it. Thank you."", 'Code': 'No Other Thoughts', 'Topic': 'None', 'Keywords': ['None']}]"
102,ts6_0,"I understand that my participation is voluntary, and that I am free to withdraw anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.",Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Participant Consents', 'Topic': 'Research Ethics', 'Keywords': ['Consent', 'Voluntary Participation']}]"
103,ts6_1,"I understand the information collected during my interview, maybe like that by other researchers from Newcastle University who are working on or assisting with the study I give permission for these individuals to have access to this information.",Yes.,"[{'Original_Text': 'I understand the information collected during my interview', 'Code': 'Informed Consent', 'Topic': 'Informed Consent', 'Keywords': ['Understanding']}]"
104,ts6_2,I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes that the data will be thoroughly anonymized first.,Yes,"[{'Original_Text': 'Yes', 'Code': 'Research Participation Accepted', 'Topic': 'Participation', 'Keywords': ['Answer']}]"
105,ts6_3,I understand that the interview will be audio video recorded typed out and then my identifying personal details will be removed.,Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Agreement with Privacy Policy', 'Topic': 'Privacy Policies', 'Keywords': ['Policy', 'Statement', 'Terms of Service']}]"
108,ts6_6,"Excellent. So there are two other things here. If you would like to receive a copy of the research findings. Upon completion of the study, you can tell me or email me after the study is finished.","Yeah, I'd like to have a copy. That's okay.","[{'Original_Text': ""Yeah, I'd like to have a copy"", 'Code': 'Want Research Findings', 'Topic': 'Research Findings', 'Keywords': ['Copy Of Results', 'Findings']}, {'Original_Text': 'Upon completion of the study, you can tell me or email me after the study is finished.', 'Code': 'Contact Upon Study Completion', 'Topic': 'Contact Information', 'Keywords': ['Contact', 'Upon Completion']}]"
109,ts6_7,"Yeah, absolutely. So I will finish my study by the end of August, so I'll send you the the findings probably towards the end of August. Thank you. Yeah. And would you like to receive a hard copy of the study documents I would mail those to you.","Ah, whatever is easier.It doesn't have to be a hard copy. If you just email thats fine.","[{'Original_Text': 'Ah, whatever is easier.', 'Code': 'Either Text or Hard Copy', 'Topic': 'Study Participation', 'Keywords': ['Text', 'Format']}, {'Original_Text': ""It doesn't have to be a hard copy."", 'Code': 'Hard Copy Not Mandated', 'Topic': 'Study Participation', 'Keywords': ['Hard Copy', 'Format']}, {'Original_Text': 'If you just email thats fine.', 'Code': 'E-mail as Acceptable Format', 'Topic': 'Study Participation', 'Keywords': ['E-mail', 'Format']}]"
110,ts6_8,"Yeah, so I can, I can send you an email.","Yeah, that's fine. Thank you. Yeah","[{'Original_Text': ""Yeah, that's fine. Thank you. Yeah"", 'Code': 'Unknown', 'Topic': 'No topic', 'Keywords': ['No Keywords']}]"
96,ts8_51,"Sure. Yeah, absolutely.",I had it when I was pregnant with him.,"[{'Original_Text': 'I had it when I was pregnant with him.', 'Code': 'Had Flu During Pregnancy', 'Topic': 'Flu History', 'Keywords': ['Preganancy', 'Flu Experience']}]"
