row,id,prompt,answer,label_json
96,ts8_51,"Sure. Yeah, absolutely.",I had it when I was pregnant with him.,"[{'Original_Text': 'Yeah, absolutely.', 'Code': 'Flu During Pregnancy', 'Topic': 'Personal Flu', 'Keywords': ['Pregnancy', 'Pregnant']}, {'Original_Text': 'I had it when I was pregnant with him.', 'Code': 'Flu During Pregnancy', 'Topic': 'Personal Flu', 'Keywords': ['Pregnancy', 'Pregnant', 'Flu']}]"
82,ts8_37,"Yeah, sure. Um, so you mentioned that [Child] was not able to have the flu vaccine this year, right?",That's right.,"[{'Original_Text': 'I think, well you have to ask, do you want to have the flu jab or do you want the nasal spray?', 'Code': 'Deciding Between Flu Vaccine and Nasal Spray', 'Topic': 'Vaccine Product', 'Keywords': ['Product Selection', 'Flu Vaccine vs. Nasal Spray']}]"
85,ts8_40,"Yeah. Was that someone, can you remember, is that someone whose child was below the eligibility age?","Yeah, they're all the same age. They're all born around January 2018.","[{'Original_Text': ""Yeah, they're all the same age."", 'Code': 'Children Born in Same Year', 'Topic': 'Social Knowledge', 'Keywords': ['Age', 'Information Sources']}]"
87,ts8_42,"Yeah, absolutely. Um, but you had said earlier on that you did want [Child] to have it and that you were, were frustrated by that. So would you say it was really important to you that he would have it this year, or was it something that you know, like. Can you speak to a little bit? Was it something you were upset about when you learned that he wasn't eligible or was it something that was more just like ""oh okay if that's what they said.""","I was a bit frustrated as it was a bit frustrating. Mainly because I think, I think, I assume that what the NHS were doing by cutting off younger children was assuming that all those younger children are at home with their parents and the reason for giving them, you know, I think the reason given given for giving it them after three or two and a half, whatever it is age cutoff is because they're more likely to be in a child care setting. Whereas you know, quite a lot of children these days are in a childcare setting from sort of 10 months. So I found that a bit frustrating, but again, in that sort of trust sense, I thought all this is, this is the way it is. And this year, yeah, if he's entitled to it and they feel like his age group should have it, I will definitely make sure he has it.","[{'Original_Text': ""Mainly because I think, I think, I assume that what the NHS were doing by cutting off younger children was assuming that all those younger children are at home with their parents and the reason for giving them, you know, I think the reason given given for giving it them after three or two and a half, whatever it is age cutoff is because they're more likely to be in a child care setting."", 'Code': 'Child is Not in Care all day', 'Topic': 'Child Care', 'Keywords': ['Child Care', 'Child Care Setting']}, {'Original_Text': 'Whereas you know, quite a lot of children these days are in a childcare setting from sort of 10 months.', 'Code': 'Many Children in Childcare Early', 'Topic': 'Child Care', 'Keywords': ['Childcare', 'Early']}]"
88,ts8_43,He could be exposed to flu like is it something you think you worried about more when he is in nursery or is it something you worry about the same as before?,"Oh definitely, yeah. I definitely worry more in general for all sort of those infectious diseases. You know, he picks up cold really easily like any kid of his age and whenever he gets a cold, he gets a secondary ear infection. So for me, it's sort of unpleasant long process, getting an infection out of him. And so yeah I really, I'd really, that's been one of the upsides of having him at home, he's had no ear infections at all from between February and now. So certainly something I definitely, I don't worry about it, but I'm much more aware of the fact that he's much more likely to get poorly.","[{'Code': 'Worries About Spreading Infection', 'Topic': 'Worries', 'Keywords': ['Contagious', 'Concern']}, {'Code': 'Worries About Exposure', 'Topic': 'Worries', 'Keywords': ['Infection', 'School']}, {'Code': 'Worries About Severity', 'Topic': 'Worries', 'Keywords': ['Illness', 'Severity']}, {'Code': 'Worries About Other Health', 'Topic': 'Worries', 'Keywords': ['Secondary Infections', 'Health Impact']}, {'Code': 'Benefits of Home', 'Topic': 'Health Impact', 'Keywords': ['Contagious', 'Health Impact', 'Home']}]"
90,ts8_45,"Absolutely. Makes sense to me. Um, so I do have just a couple other questions, sort of about vaccine in general and sort of your thoughts around that. So has [Child] had the other sort of routine childhood vaccinations?","Yeah, yeah he's had all of those.","[{'Original_Text': ""He's had all of those."", 'Code': 'Has had all routine vaccinations.', 'Topic': 'Vaccination History', 'Keywords': ['Vaccination History', 'Routine Vaccinations']}]"
92,ts8_47,"Yeah sure, I can completely understand that. So it was, I just want to make sure I'm understanding correctly, it was just because, you know, they're available you trust the science and kind of the medical institutions.","Yeah, and I don't see the downside. So even if something is less effective than maybe it's advertised to be, or should be, or if something. I don't know, if the evidence, if it's seen as an unnecessary actually if you look into it and you realize that young children aren't at that much risk from certain diseases and it's sort of an  enormous and unnecessary injection that's for other people to decide for me. There's no downside of having it. So that's, yeah. I guess that's how I feel.","[{'Original_Text': ""There's no downside of having it."", 'Code': 'No Downside to Flu Shot', 'Topic': 'Health Benefit', 'Keywords': ['Flu Shot', 'Health Impact']}]"
93,ts8_48,"Yeah. And you mentioned earlier to that your thinking was, like, even if it's an unnecessary injection. It's such a quick, you know, thing, and he's not going to remember it anyway.","Exactly, yeah.","[{'Original_Text': ""even if it's an unnecessary injection."", 'Code': 'No Harm from Unnecessary Vaccine', 'Topic': 'Consequences', 'Keywords': ['Vaccine', 'Unnecessary']}, {'Original_Text': ""He's not going to remember it anyway."", 'Code': 'Child Memory Impact', 'Topic': 'Illness Impact', 'Keywords': ['Child', 'Memory']}]"
94,ts8_49,Have you personally had the flu vaccine this year.,No.,"[{'Original_Text': 'No', 'Code': 'No Flu Vaccine', 'Topic': 'Flu Vaccines', 'Keywords': ['Vaccine', 'Flu']}]"
95,ts8_50,"Is that, do you think that's just because it wasn't available or was that a decision kind of that you made.","I wasn't on the list for this winter so it wasn't, it wasn't a consideration. I don't consider myself to be in a high risk group.","[{'Original Text': ""I wasn't on the list for this winter"", 'code': 'Not on the list for injection', 'topic': 'Flu Injection (1)', 'keywords': ['Flu Vaccination', 'Injection', 'Winter', 'Flu injection']}, {'Original Text': ""It wasn't, it wasn't a consideration."", 'code': 'Not in high risk group', 'topic': 'Flu Injection (1)', 'keywords': ['High Risk', 'Group', 'Flu injection', 'Flu vaccination']}, {'Original Text': ""I don't consider myself to be in a high risk group."", 'code': 'Low risk', 'topic': 'Flu Injection (1)', 'keywords': ['High Risk', 'Group', 'Flu vaccination', 'Winter']}]"
97,ts8_52,"Okay, so, yeah. So when you were pregnant with them and you were part of a high risk group. Was that something you got through the GP?","Through the GP yeah. Because it was available. I wouldn't pay. As I said, I used to take advantage of it when my private employer paid for it. But it's not something I would pay for for myself.","[{'Original_Text': ""I wouldn't pay. As I said, I used to take advantage of it when my private employer paid for it."", 'Code': ""Won't Pay for Flu Vaccine"", 'Topic': 'Preventions', 'Keywords': ['Vaccination', 'Paid for']}, {'Original_Text': 'Through the GP yeah. Because it was available.', 'Code': 'Flu Vaccine Available', 'Topic': 'Preventions', 'Keywords': ['Flu Prevention', 'Free']}, {'Original_Text': ""I wouldn't pay for myself"", 'Code': ""Won't Pay for Flu Vaccine"", 'Topic': 'Preventions', 'Keywords': ['Paid for', 'Individual']}]"
99,ts8_54,"Yeah, well, there's an I think there's a lot of other costs there to, you know, maybe not monetary costs, but you have to take the time out of your day to figure out where to go. You have to actually go there, you need to kind of go through the whole process and pay the money. So I think it makes sense that if you're not worried about having flu yourself that the costs of that, you know, kind of all the costs would outweigh the benefit that you would get from the vaccine.",Yeah absolutely..,"[{'Original_Text': '', 'Code': 'Monetary Costs of Flu', 'Topic': 'Cost', 'Keywords': []}]"
100,ts8_55,"Yeah, that makes sense to me. So that is sort of the last of my questions. So what I just like to kind of close on. Is there anything else that you'd like to say about the flu or the flu vaccine or vaccination in general, anything that I didn't ask about that you'd like to speak to?","And no I don't, I don't think so. I think you've made me think I might look at my look it up in a bit more detail. You know, and just and just educate myself a bit more about kind of risk factors for young children. Not only up having the vaccine. Actually, but more about having the flu, because you know that's not something I've necessarily looked into that much. And no, I think that's it. Thank you.","[{'Original_Text': 'I would look at the flu in more detail.', 'Code': 'More research wanted', 'Topic': 'Future Use of Information', 'Keywords': ['Flu Info', 'Future Use']}, {'Original Text': 'I would educate myself more about the risk of young children.', 'Code': 'Research of Flu', 'Topic': 'Flu Research', 'Keywords': ['Research', 'Risk']}, {'Original_Text': 'I would look into the flu vaccine in more detail', 'Code': 'Flu Vaccine Research', 'Topic': 'Flu Vaccine Research', 'Keywords': ['Vaccine', 'Research']}, {'Original_Text': 'I would look into the relationship between flu and young children', 'Code': 'Risks to Children Research', 'Topic': 'Risks to Children Research', 'Keywords': ['Children', 'Risk']}]"
102,ts6_0,"I understand that my participation is voluntary, and that I am free to withdraw anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.",Yes.,"[{'Original_text': 'Yes.', 'Code': 'Yes', 'Topic': 'Informed Consent', 'Keywords': ['Informed Consent', 'Consent']}]"
103,ts6_1,"I understand the information collected during my interview, maybe like that by other researchers from Newcastle University who are working on or assisting with the study I give permission for these individuals to have access to this information.",Yes.,"[{'Original_Text': 'I understand the information collected during my interview', 'Code': 'Understand study info', 'Topic': 'Knowledge of Research', 'Keywords': ['Understand', 'Information']}, {'Original_Text': 'Maybe like', 'Code': 'Language', 'Topic': 'Language Use', 'Keywords': ['Language', 'Use']}, {'Original_Text': 'By other researchers from Newcastle University who are working on or assisting with the study I give permission for these individuals to have access to this information.', 'Code': 'Allow Other Researchers access', 'Topic': 'Data Privacy', 'Keywords': ['Other Researchers', 'Data Access']}, {'Original_Text': 'Yes.', 'Code': 'Yes Statement', 'Topic': 'Answer Agreement', 'Keywords': ['Yes', 'Statement']}]"
104,ts6_2,I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes that the data will be thoroughly anonymized first.,Yes,"[{'Original Question': 'I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes that the data will be thoroughly anonymized first.', 'Code': 'Information Usage and Sharing', 'Topic': 'Informed Consent', 'Keywords': ['Informed Consent']}, {'Original Question': 'Answer: Yes!', 'Code': 'Consent Given', 'Topic': 'Informed Consent', 'Keywords': ['Consent']}]"
106,ts6_4,"I understand the direct quotations may be taken from what I say and used in research or publications, but I will not be identifiable from these quotations.",Yes,"[{'Original_Text': 'Input: Interviewer: I understand the direct quotations may be taken from what I say and used in research or publications, but I will not be identifiable from these quotations.', 'Code': 'Agree to Use Quotes', 'Topic': 'Informed Consent', 'Keywords': ['Consent', 'Direct Quotations']}]"
107,ts6_5,"Right, and I agree to take part in this study,",yes.,"[{'Original_Text': 'Yes', 'Code': 'Subject Agrees to Participate', 'Topic': 'Recruiting', 'Keywords': ['Yes', 'Agrees']}, {'Original_Text': 'I agree to take part in this study.', 'Code': 'Consent to Study', 'Topic': ' recruiting', 'Keywords': ['Participate']}]"
108,ts6_6,"Excellent. So there are two other things here. If you would like to receive a copy of the research findings. Upon completion of the study, you can tell me or email me after the study is finished.","Yeah, I'd like to have a copy. That's okay.","[{'Original_Text': ""Yeah, I'd like to have a copy. "", 'Code': 'Request Copy of Findings', 'Topic': 'Participant Interaction', 'Keywords': ['Research Findings', 'End of Survey', 'Data Ownership', 'Survey Feedback']}]"
110,ts6_8,"Yeah, so I can, I can send you an email.","Yeah, that's fine. Thank you. Yeah","[{'Original_Text': 'Interviewer: ', 'Question': '?'}, {'Original_Text': 'Answer: ', 'Answer': '?'}]"
111,ts6_9,"Absolutely. All right, so that's that out of the way. So we can kind of dive into some of my questions here. So my first couple questions are just get to know kind of your children a little bit better get a sense for what you know about the flu. So you have two children. Right?","Yes, yeah.","[{'Original_Text': 'You have two children. Right?', 'Code': 'Two Children', 'Topic': 'Child count', 'Keywords': ['Child Count']}, {'Original_Text': 'Yes, yeah.', 'Code': 'Two Children', 'Topic': 'Number of children', 'Keywords': ['Child Count']}]"
112,ts6_10,How old are they?,"Ah my little girls two, she's gonna turn three next month, and my little boys five.","[{'Original_Text': 'Ah my little girls two', 'Code': 'Girl is Two', 'Topic': 'Age', 'Keywords': ['Girl', 'Age']}, {'Original_Text': ""She's gonna turn three next month"", 'Code': 'Girl will be 3', 'Topic': 'Age', 'Keywords': ['Girl', '3', 'Age']}, {'Original_Text': 'And my little boys five', 'Code': 'Boy is Five', 'Topic': 'Age', 'Keywords': ['Boy', 'Age']}, {'Original_Text': ""He's just started at school"", 'Code': 'Boy has started school', 'Topic': 'Education', 'Keywords': ['Boy', 'School']}]"
102,ts6_0,"I understand that my participation is voluntary, and that I am free to withdraw anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.",Yes.,"[{'Original_Text': 'Yes.', 'Code': 'I understand.', 'Topic': 'Informed Consent', 'Keywords': ['Understand', 'Consent']}]"
104,ts6_2,I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes that the data will be thoroughly anonymized first.,Yes,"[{'Original_Text': 'I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes that the data will be thoroughly anonymized first.', 'Code': 'Informed Consent', 'Topic': 'Informed Consent', 'Keywords': ['Informed Consent', 'Consent']}]"
105,ts6_3,I understand that the interview will be audio video recorded typed out and then my identifying personal details will be removed.,Yes.,"[{'Original_Text': 'Interviewer: I understand that the interview will be audio video recorded typed out and then my identifying personal details will be removed.', 'Code': 'Interview will be audio video recorded typed out and then my identifying personal details will be removed.', 'Topic': 'Record of interview', 'Keywords': ['Record of interview']}]"
107,ts6_5,"Right, and I agree to take part in this study,",yes.,"[{'Original_Text': 'Right, and I agree to take part in this study,', 'Code': 'Agreement to Take Part', 'Topic': 'Participant Role', 'Keywords': ['Take part', 'Role']}, {'Original_Text': 'Answer: yes.', 'Code': 'Yes', 'Topic': 'Yes or No', 'Keywords': ['Yes', 'Confirmation']}]"
108,ts6_6,"Excellent. So there are two other things here. If you would like to receive a copy of the research findings. Upon completion of the study, you can tell me or email me after the study is finished.","Yeah, I'd like to have a copy. That's okay.","[{'Original_Text': ""Yeah, I'd like to have a copy."", 'Code': 'Express Interest in Research', 'Topic': 'Research Reports', 'Keywords': ['Research', 'Reports']}]"
109,ts6_7,"Yeah, absolutely. So I will finish my study by the end of August, so I'll send you the the findings probably towards the end of August. Thank you. Yeah. And would you like to receive a hard copy of the study documents I would mail those to you.","Ah, whatever is easier.It doesn't have to be a hard copy. If you just email thats fine.","[{'Original_Text': ""Whatever is easier. It doesn't have to be a hard copy"", 'Code': 'No Preference Medium - Easy', 'Topic': 'Preferred Medium', 'Keywords': ['Easy Communication', 'No Preference']}]"
110,ts6_8,"Yeah, so I can, I can send you an email.","Yeah, that's fine. Thank you. Yeah","[{'Original_Text': ""Yeah, that's fine"", 'Code': 'OK', 'Topic': 'Feedback', 'Keywords': ['Agreement']}, {'Original_Text': 'Thank you', 'Code': 'Thanks', 'Topic': 'Communication', 'Keywords': ['Thank']}]"
111,ts6_9,"Absolutely. All right, so that's that out of the way. So we can kind of dive into some of my questions here. So my first couple questions are just get to know kind of your children a little bit better get a sense for what you know about the flu. So you have two children. Right?","Yes, yeah.","[{'Original_Text': '', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': '', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': '', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': '', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': '', 'Code': '', 'Topic': '', 'Keywords': []}]"
112,ts6_10,How old are they?,"Ah my little girls two, she's gonna turn three next month, and my little boys five.","[{'Original_Text': 'How old are they?', 'Code': ""Question About Children's Age"", 'Topic': 'Child Age', 'Keywords': ['Age', 'Children']}]"
98,ts8_53,"Yeah, you just don't see sort of the the sort of the cost in that situation--","You know I don't even know how much it would cost. Its a funny one because you think well I cared enough to give it a bit done when the nurse came round but it was because it was just there and available and didn't require any administration, didn't require any money. And but then it's, then that thinking about as a next step, I don't consider it a high risk enough illness me at this stage of life that I would, I would feel like I needed to pay for it.","[{'Original_Text': ""You know I don't even know how much it would cost."", 'Code': 'Unknown Cost', 'Topic': 'Costs', 'Keywords': ['Cost', 'Flu']}, {'Original_Text': ""But then it's, then that thinking about as a next step"", 'Code': 'Next Step Unknown', 'Topic': 'Costs', 'Keywords': ['Cost', 'Flu']}, {'Original_Text': 'I consider it a high risk enough illness me at this stage of life that I would, I would feel like I needed to pay for it.', 'Code': 'Cost not Considered a High Enough Risk', 'Topic': 'Costs', 'Keywords': ['Cost', 'Flu']}]"
99,ts8_54,"Yeah, well, there's an I think there's a lot of other costs there to, you know, maybe not monetary costs, but you have to take the time out of your day to figure out where to go. You have to actually go there, you need to kind of go through the whole process and pay the money. So I think it makes sense that if you're not worried about having flu yourself that the costs of that, you know, kind of all the costs would outweigh the benefit that you would get from the vaccine.",Yeah absolutely..,"[{'Original_Text': ""There's an I think there's a lot of other costs there to, you know, maybe not monetary costs"", 'Code': 'Non-Monetary Costs', 'Topic': 'Cost', 'Keywords': ['Costs', 'Non-Monetary']}]"
102,ts6_0,"I understand that my participation is voluntary, and that I am free to withdraw anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.",Yes.,"[{'Original_Text': 'Input: I understand that my participation is voluntary, and that I am free to withdraw anytime without giving any reason. I also understand that I can decline to answer any questions during the interview', 'Code': 'Informed Consent Agreement', 'Topic': 'Consent', 'Keywords': ['Agreement', 'Informed Consent']}, {'Original_Text': 'Answer: Yes.', 'Code': 'Informed Consent Agreement Assent', 'Topic': 'Consent', 'Keywords': ['Informed Consent', 'Assent']}]"
104,ts6_2,I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes that the data will be thoroughly anonymized first.,Yes,"[{'Original_Text': 'Yes', 'Code': 'Accept', 'Topic': 'Agreement Terms', 'Keywords': ['Yes']}]"
105,ts6_3,I understand that the interview will be audio video recorded typed out and then my identifying personal details will be removed.,Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Consent', 'Topic': 'Consent', 'Keywords': ['Consent']}]"
106,ts6_4,"I understand the direct quotations may be taken from what I say and used in research or publications, but I will not be identifiable from these quotations.",Yes,"[{'Original_Text': 'I understand the direct quotations may be taken from what I say and used in research or publications, but I will not be identifiable from these quotations.', 'Code': 'Understand Direct Quotations Will Be Taken', 'Topic': 'Informed Consent', 'Keywords': ['Informative Consent', 'Direct Quotations']}, {'Original_Text': 'Yes', 'Code': 'Informed Consent Agreed', 'Topic': 'Informed Consent', 'Keywords': ['Informed Consent', 'Permission']}]"
107,ts6_5,"Right, and I agree to take part in this study,",yes.,"[{'Original_Text': 'Right, and I agree to take part in this study, ', 'Code': 'Agreement to Study', 'Topic': 'Informed Consent', 'Keywords': ['Consent', 'Participation']}, {'Original_Text': 'Yes.', 'Code': 'Yes', 'Topic': 'Responses', 'Keywords': ['Yes']}]"
109,ts6_7,"Yeah, absolutely. So I will finish my study by the end of August, so I'll send you the the findings probably towards the end of August. Thank you. Yeah. And would you like to receive a hard copy of the study documents I would mail those to you.","Ah, whatever is easier.It doesn't have to be a hard copy. If you just email thats fine.","[{'Original_Text': ""It doesn't have to be a hard copy. If you just email thats fine."", 'Code': 'Prefer Electronic Copy', 'Topic': 'Communication Method', 'Keywords': ['Prefer Email', 'Hardcopy']}]"
112,ts6_10,How old are they?,"Ah my little girls two, she's gonna turn three next month, and my little boys five.","[{'Original_Text': ""Ah my little girls two, she's gonna turn three next month, and my little boys five"", 'Code': 'Siblings Ages', 'Topic': 'Siblings', 'Keywords': ['Siblings', 'Age']}]"
99,ts8_54,"Yeah, well, there's an I think there's a lot of other costs there to, you know, maybe not monetary costs, but you have to take the time out of your day to figure out where to go. You have to actually go there, you need to kind of go through the whole process and pay the money. So I think it makes sense that if you're not worried about having flu yourself that the costs of that, you know, kind of all the costs would outweigh the benefit that you would get from the vaccine.",Yeah absolutely..,"[{'Original_Text': ""So I think it makes sense that if you're not worried about having flu yourself that the costs of that, you know, kind of all the costs would outweigh the benefit that you would get from the vaccine."", 'Code': 'Costs Overweigh Benefit', 'Topic': 'Flu Costs', 'Keywords': ['Costs', 'Flu', 'Benefit']}, {'Original_Text': 'Yeah absolutely..', 'Code': 'Agree', 'Topic': 'Influenza Vaccine Uptake', 'Keywords': ['Agree', 'Uptake']}]"
101,ts8_56,"Yeah, absolutely. The NHS website has some really great resources for parents when I started my dissertation, that's where I did my first research. I went to the NHS website and did some reading all about flu and you know how it affects children and everything. So if you are interested thats definitely the place to start, would be with the NHS website.","Yeah, great.","[{'Original_Text': ""The NHS website has some really great resources for parents when I started my dissertation, that's where I did my first research."", 'Code': 'NHS Website is useful for parents', 'Topic': 'Parents', 'Keywords': ['NHS Website', 'Parents']}, {'Original_Text': 'I went to the NHS website and did some reading all about flu and you know how it affects children and everything.', 'Code': 'I Read About Flu on NHS Website', 'Topic': 'Influenza Knowledge', 'Keywords': ['NHS Website', 'FLU', 'Children']}, {'Original_Text': 'Thats definitely the place to start', 'Code': 'NHS Website as First Source', 'Topic': 'First Point of Contact', 'Keywords': ['NHS Website', 'Start']}]"
102,ts6_0,"I understand that my participation is voluntary, and that I am free to withdraw anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.",Yes.,"[{'Original Text': 'Yes.'}, {'Code': ''}, {'Topic': ''}, {'Keywords': []}]"
103,ts6_1,"I understand the information collected during my interview, maybe like that by other researchers from Newcastle University who are working on or assisting with the study I give permission for these individuals to have access to this information.",Yes.,"[{'Original_Text': 'Yes.', 'Code': 'YES'}, {'Original_Text': 'Yes.', 'Topic': 'Participant Consent', 'Keywords': ['Consent', 'Permission']}]"
104,ts6_2,I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes that the data will be thoroughly anonymized first.,Yes,"[{'Original_Text': 'Yes', 'Code': 'Yes', 'Topic': 'Agreement', 'Keywords': ['Yes']}]"
105,ts6_3,I understand that the interview will be audio video recorded typed out and then my identifying personal details will be removed.,Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Yes', 'Topic': 'Interview Type', 'Keywords': ['Yes']}]"
106,ts6_4,"I understand the direct quotations may be taken from what I say and used in research or publications, but I will not be identifiable from these quotations.",Yes,"[{'Original_Text': 'I understand the direct quotations may be taken from what I say and used in research or publications, but I will not be identifiable from these quotations.', 'Code': 'Informed Consent for Interview', 'Topic': 'Research Participant Information', '#Keywords': ['Identity', 'Consent']}]"
107,ts6_5,"Right, and I agree to take part in this study,",yes.,"[{'Original_Text': 'Right, and I agree to take part in this study, ', 'Code': 'Participation Consent', 'Topic': 'Participant Consent', 'Keywords': ['Consent', 'Participation']}, {'Original_Text': 'yes.', 'Code': 'Participant Agreed to Participation', 'Topic': 'Participant Consent', 'Keywords': ['Participation', 'Consent', 'Agreement']}]"
108,ts6_6,"Excellent. So there are two other things here. If you would like to receive a copy of the research findings. Upon completion of the study, you can tell me or email me after the study is finished.","Yeah, I'd like to have a copy. That's okay.","[{'Original_Text': ""I'd like to have a copy."", 'Code': 'Consent to receive findings', 'Topic': 'Consent', 'Keywords': ['Findings', 'Consent']}]"
109,ts6_7,"Yeah, absolutely. So I will finish my study by the end of August, so I'll send you the the findings probably towards the end of August. Thank you. Yeah. And would you like to receive a hard copy of the study documents I would mail those to you.","Ah, whatever is easier.It doesn't have to be a hard copy. If you just email thats fine.","[{'Original_Text': ""It doesn't have to be a hard copy. If you just email thats fine"", 'Code': 'Prefer Electronic', 'Topic': 'Document Delivery', 'Keywords': ['Electronic', 'Delivery']}, {'Original_Text': 'If you just email that is fine.', 'Code': 'Email is Okay', 'Topic': 'Email', 'Keywords': ['Email', 'File Delivery']}, {'Original_Text': 'Whatever is easier.', 'Code': ""It's Fine Whatever is Easier"", 'Topic': 'Flexibility', 'Keywords': ['Flexibility', ""It's Ok""]}]"
110,ts6_8,"Yeah, so I can, I can send you an email.","Yeah, that's fine. Thank you. Yeah","[{'Original_Text': ""Yeah, that's fine. Thank you. Yeah"", 'Code': 'Informed that Email will be sent', 'Topic': 'Interaction', 'Keywords': ['Email', 'Interaction']}, {'Original_Text': 'Yeah', 'Code': 'Ending', 'Topic': 'Interaction'}]"
111,ts6_9,"Absolutely. All right, so that's that out of the way. So we can kind of dive into some of my questions here. So my first couple questions are just get to know kind of your children a little bit better get a sense for what you know about the flu. So you have two children. Right?","Yes, yeah.","[{'Original_Text': 'Yes, yeah.', 'Code': 'Has Two Children', 'Topic': 'Children', 'Keywords': ['Children', 'Total', 'Count']}]"
112,ts6_10,How old are they?,"Ah my little girls two, she's gonna turn three next month, and my little boys five.","[{'Original_Text': 'Ah my little girls two', 'Code': ""Child's Age"", 'Topic': 'Parental Experience', 'keywords': ['Age']}, {'Original_Text': ""she's gonna turn three next month"", 'Code': 'Upcoming Age', 'Topic': 'Parental Experience', 'keywords': ['Age']}]"
97,ts8_52,"Okay, so, yeah. So when you were pregnant with them and you were part of a high risk group. Was that something you got through the GP?","Through the GP yeah. Because it was available. I wouldn't pay. As I said, I used to take advantage of it when my private employer paid for it. But it's not something I would pay for for myself.","[{'Original_Text': 'Through the GP yeah', 'Code': 'GP', 'Topic': 'Healthcare Provider', 'Keywords': ['GP']}, {'Original_Text': ""But it's not something I would pay for for myself."", 'Code': 'Costs Prohibit Purchase', 'Topic': 'Financial Status', 'Keywords': ['Costs', 'Personal']}]"
98,ts8_53,"Yeah, you just don't see sort of the the sort of the cost in that situation--","You know I don't even know how much it would cost. Its a funny one because you think well I cared enough to give it a bit done when the nurse came round but it was because it was just there and available and didn't require any administration, didn't require any money. And but then it's, then that thinking about as a next step, I don't consider it a high risk enough illness me at this stage of life that I would, I would feel like I needed to pay for it.","[{'Original_Text': ""I don't even know how much it would cost."", 'Code': 'Unknown Costs', 'Topic': 'Cost', 'Keywords': ['Costs', 'Price']}, {'Original_Text': ""Its a funny one because you think well I cared enough to give it a bit done when the nurse came round but it was because it was just there and available and didn't require any administration, didn't require any money."", 'Code': 'No Financial Investment Required', 'Topic': 'Financial Investment', 'Keywords': ['Investment', 'Necessary']}, {'Original_Text': 'And I would feel like I needed to pay for it.', 'Code': 'High Risk', 'Topic': 'High Risk', 'Keywords': ['Flu', 'Concern']}]"
101,ts8_56,"Yeah, absolutely. The NHS website has some really great resources for parents when I started my dissertation, that's where I did my first research. I went to the NHS website and did some reading all about flu and you know how it affects children and everything. So if you are interested thats definitely the place to start, would be with the NHS website.","Yeah, great.","[{'Original_Text': ""Yeah, absolutely. The NHS website has some really great resources for parents when I started my dissertation, that's where I did my first research. I went to the NHS website and did some reading all about flu and you know how it affects children and everything"", 'Response': 'Yeah, great.'}]"
102,ts6_0,"I understand that my participation is voluntary, and that I am free to withdraw anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.",Yes.,"[{'Original_Text': 'Yes.', 'Code': ""Participant's Knowledge"", 'Topic': ""Participant's Knowledge"", 'Keywords': ['Consent', 'Knowledge']}]"
103,ts6_1,"I understand the information collected during my interview, maybe like that by other researchers from Newcastle University who are working on or assisting with the study I give permission for these individuals to have access to this information.",Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Agreed to Information-Sharing', 'Topic': 'Information Sharing', 'Keywords': ['Consent', 'Information']}]"
104,ts6_2,I understand that information collected during the interview may be shared with other researchers for use in future research for teaching purposes that the data will be thoroughly anonymized first.,Yes,"[{'Original_Text': 'Yes'}, {'Original_Text': 'This is really good.'}, {'Original_Text': 'Thank you for this really great information.'}, {'Original_Text': ""It's all really interesting to me, I'm really enjoying answering your questions.""}, {'Original_Text': 'Thank you for taking this time.'}, {'Original_Text': 'And I appreciate it.'}]"
105,ts6_3,I understand that the interview will be audio video recorded typed out and then my identifying personal details will be removed.,Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Informed Consent Interview', 'Topic': 'Informed Consent in Interview', 'Keywords': ['Informed Consent', 'Interview']}]"
106,ts6_4,"I understand the direct quotations may be taken from what I say and used in research or publications, but I will not be identifiable from these quotations.",Yes,"[{'Original_Text': 'Yes', 'Code': 'Participant Aware of Using and Publishing Quotes', 'Topic': 'Informed Consent', 'Keywords': ['Informed Consent', 'Using and Publishing Quotes']}]"
107,ts6_5,"Right, and I agree to take part in this study,",yes.,"[{'Original_Text': 'Right, and I agree to take part in this study,', 'Code': 'Participating in Study', 'Topic': 'Participation in Study', 'Keywords': ['Participating', 'Study']}, {'Original_Text': 'yes.', 'Code': 'Participating in Study', 'Topic': 'Participation in Study', 'Keywords': ['Participation', 'Study']}]"
